record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
2152,brand management,marketing,assessment,Complex,9,2025-04-24,Brand Management Assessment,6
2154,social media,marketing,application,Simple,13,2025-02-13,Social Media Application,7
2155,social media,marketing,registration,Moderate,8,2025-10-15,Social Media Registration,5
2157,brand management,marketing,registration,Moderate,6,2025-05-17,Brand Management Registration,6
2158,social media,marketing,application,Simple,12,2024-12-23,Social Media Application,3
2166,content marketing,marketing,registration,Simple,12,2024-11-19,Content Marketing Registration,7
2170,brand management,marketing,application,Simple,7,2024-12-13,Brand Management Application,4
2171,social media,marketing,registration,Moderate,15,2025-08-02,Social Media Registration,12
2173,brand management,marketing,survey,Complex,7,2025-02-07,Brand Management Survey,5
2175,content marketing,marketing,registration,Moderate,14,2025-03-26,Content Marketing Registration,9
2180,social media,marketing,registration,Complex,13,2025-01-18,Social Media Registration,6
2182,social media,marketing,survey,Moderate,12,2024-11-17,Social Media Survey,4
2185,brand management,marketing,registration,Simple,12,2025-08-30,Brand Management Registration,5
2187,content marketing,marketing,application,Complex,15,2025-06-12,Content Marketing Application,7
2190,social media,marketing,application,Complex,9,2024-11-17,Social Media Application,9
2191,social media,marketing,application,Simple,14,2024-12-05,Social Media Application,9
2192,brand management,marketing,registration,Simple,9,2025-03-26,Brand Management Registration,3
2193,brand management,marketing,application,Moderate,13,2024-10-30,Brand Management Application,4
2194,content marketing,marketing,survey,Simple,5,2025-10-09,Content Marketing Survey,10
2201,content marketing,marketing,application,Complex,13,2025-07-14,Content Marketing Application,12
2209,brand management,marketing,survey,Complex,15,2025-05-05,Brand Management Survey,10
2210,digital marketing,marketing,assessment,Simple,6,2025-05-25,Digital Marketing Assessment,3
2211,social media,marketing,application,Complex,14,2025-06-04,Social Media Application,9
2217,content marketing,marketing,assessment,Moderate,12,2025-01-23,Content Marketing Assessment,4
2219,content marketing,marketing,registration,Complex,15,2024-11-13,Content Marketing Registration,9
2223,content marketing,marketing,registration,Moderate,12,2025-09-05,Content Marketing Registration,3
2229,content marketing,marketing,assessment,Moderate,13,2025-05-17,Content Marketing Assessment,10
2234,brand management,marketing,survey,Simple,11,2025-05-01,Brand Management Survey,10
2237,social media,marketing,survey,Moderate,9,2024-12-14,Social Media Survey,12
2238,brand management,marketing,application,Simple,11,2025-09-03,Brand Management Application,6
2241,content marketing,marketing,survey,Simple,8,2025-03-07,Content Marketing Survey,6
2242,digital marketing,marketing,assessment,Complex,10,2025-07-09,Digital Marketing Assessment,3
2243,social media,marketing,registration,Complex,13,2025-09-05,Social Media Registration,9
2251,social media,marketing,application,Complex,15,2025-05-27,Social Media Application,6
2254,digital marketing,marketing,assessment,Simple,15,2024-12-21,Digital Marketing Assessment,10
2257,brand management,marketing,survey,Moderate,15,2024-11-12,Brand Management Survey,10
2258,brand management,marketing,assessment,Simple,9,2025-09-07,Brand Management Assessment,3
2259,brand management,marketing,survey,Simple,6,2025-02-03,Brand Management Survey,5
2261,digital marketing,marketing,application,Moderate,6,2025-08-06,Digital Marketing Application,9
2269,content marketing,marketing,survey,Complex,9,2025-10-06,Content Marketing Survey,4
2271,digital marketing,marketing,application,Moderate,5,2025-03-23,Digital Marketing Application,9
2272,brand management,marketing,assessment,Simple,11,2025-07-26,Brand Management Assessment,5
2273,social media,marketing,application,Moderate,7,2025-08-27,Social Media Application,7
2274,content marketing,marketing,application,Simple,6,2025-08-23,Content Marketing Application,7
2275,brand management,marketing,application,Complex,14,2025-03-27,Brand Management Application,11
2278,digital marketing,marketing,application,Simple,6,2024-12-19,Digital Marketing Application,4
2279,brand management,marketing,survey,Moderate,11,2024-11-09,Brand Management Survey,4
2281,content marketing,marketing,registration,Moderate,13,2025-07-29,Content Marketing Registration,12
2283,brand management,marketing,application,Simple,6,2025-04-15,Brand Management Application,3
2289,content marketing,marketing,assessment,Moderate,8,2025-10-21,Content Marketing Assessment,8
2292,social media,marketing,survey,Simple,8,2025-08-12,Social Media Survey,4
2293,brand management,marketing,assessment,Moderate,7,2024-10-28,Brand Management Assessment,8
2294,digital marketing,marketing,registration,Complex,7,2025-09-08,Digital Marketing Registration,7
2295,content marketing,marketing,application,Moderate,8,2025-03-22,Content Marketing Application,6
2298,brand management,marketing,registration,Moderate,7,2025-08-25,Brand Management Registration,5
2301,content marketing,marketing,registration,Complex,7,2025-03-29,Content Marketing Registration,10
2303,digital marketing,marketing,registration,Simple,8,2025-08-23,Digital Marketing Registration,7
2307,digital marketing,marketing,registration,Simple,9,2025-08-22,Digital Marketing Registration,11
2309,brand management,marketing,survey,Complex,5,2025-03-24,Brand Management Survey,12
2310,content marketing,marketing,application,Complex,8,2024-12-01,Content Marketing Application,8
2312,brand management,marketing,registration,Complex,11,2025-08-24,Brand Management Registration,4
2314,content marketing,marketing,registration,Moderate,7,2025-06-08,Content Marketing Registration,4
2316,social media,marketing,assessment,Simple,15,2025-08-29,Social Media Assessment,7
2319,social media,marketing,registration,Complex,7,2025-07-06,Social Media Registration,5
2328,content marketing,marketing,survey,Complex,6,2025-06-03,Content Marketing Survey,3
2329,brand management,marketing,assessment,Complex,10,2025-09-18,Brand Management Assessment,8
2333,social media,marketing,survey,Complex,13,2025-08-14,Social Media Survey,3
2338,content marketing,marketing,assessment,Simple,5,2025-10-17,Content Marketing Assessment,12
2341,brand management,marketing,survey,Simple,11,2025-02-18,Brand Management Survey,9
2344,digital marketing,marketing,application,Complex,10,2025-07-19,Digital Marketing Application,9
2346,social media,marketing,survey,Complex,9,2025-07-24,Social Media Survey,3
2348,brand management,marketing,survey,Complex,10,2025-08-27,Brand Management Survey,12
2353,brand management,marketing,assessment,Simple,7,2024-12-27,Brand Management Assessment,10
2354,digital marketing,marketing,survey,Complex,5,2024-11-01,Digital Marketing Survey,10
2367,digital marketing,marketing,survey,Complex,10,2024-11-17,Digital Marketing Survey,10
2372,brand management,marketing,application,Moderate,14,2025-05-26,Brand Management Application,10
2375,social media,marketing,registration,Complex,15,2025-05-26,Social Media Registration,9
2379,content marketing,marketing,registration,Moderate,8,2024-11-01,Content Marketing Registration,3
2380,brand management,marketing,assessment,Complex,8,2025-08-31,Brand Management Assessment,12
2385,content marketing,marketing,assessment,Simple,8,2025-08-23,Content Marketing Assessment,10
2388,digital marketing,marketing,assessment,Moderate,9,2025-06-02,Digital Marketing Assessment,6
2392,digital marketing,marketing,assessment,Simple,14,2025-03-28,Digital Marketing Assessment,5
2395,digital marketing,marketing,application,Moderate,13,2024-12-11,Digital Marketing Application,11
2397,social media,marketing,survey,Moderate,15,2025-04-24,Social Media Survey,3
2399,content marketing,marketing,application,Simple,12,2025-08-27,Content Marketing Application,11
2408,brand management,marketing,assessment,Moderate,15,2025-07-23,Brand Management Assessment,12
2409,digital marketing,marketing,survey,Moderate,13,2024-12-23,Digital Marketing Survey,12
2412,brand management,marketing,application,Moderate,13,2025-04-25,Brand Management Application,6
2414,social media,marketing,assessment,Complex,8,2025-01-19,Social Media Assessment,9
2416,content marketing,marketing,assessment,Simple,14,2025-08-17,Content Marketing Assessment,5
2419,brand management,marketing,assessment,Moderate,10,2025-03-20,Brand Management Assessment,6
2421,content marketing,marketing,survey,Moderate,13,2025-08-01,Content Marketing Survey,8
2422,digital marketing,marketing,application,Simple,13,2025-04-20,Digital Marketing Application,4
2428,content marketing,marketing,assessment,Moderate,6,2025-05-05,Content Marketing Assessment,7
2429,digital marketing,marketing,survey,Simple,7,2025-09-02,Digital Marketing Survey,3
2430,brand management,marketing,registration,Moderate,12,2025-03-11,Brand Management Registration,4
2431,content marketing,marketing,registration,Complex,6,2025-07-15,Content Marketing Registration,10
2433,brand management,marketing,application,Moderate,6,2024-12-27,Brand Management Application,10
2434,brand management,marketing,assessment,Complex,6,2025-08-04,Brand Management Assessment,6
2435,digital marketing,marketing,registration,Complex,8,2025-04-28,Digital Marketing Registration,4
2437,content marketing,marketing,application,Moderate,6,2025-05-27,Content Marketing Application,7
2439,content marketing,marketing,registration,Simple,5,2025-04-06,Content Marketing Registration,4
2440,brand management,marketing,registration,Simple,9,2025-07-16,Brand Management Registration,10
2443,social media,marketing,survey,Moderate,13,2025-10-13,Social Media Survey,12
2447,social media,marketing,application,Simple,15,2025-01-31,Social Media Application,9
2451,content marketing,marketing,assessment,Simple,13,2024-12-06,Content Marketing Assessment,4
2453,content marketing,marketing,survey,Complex,11,2025-02-13,Content Marketing Survey,8
2454,digital marketing,marketing,registration,Simple,5,2025-02-07,Digital Marketing Registration,12
2459,brand management,marketing,survey,Simple,13,2025-08-13,Brand Management Survey,8
2461,social media,marketing,survey,Simple,11,2025-01-02,Social Media Survey,10
2462,brand management,marketing,assessment,Complex,8,2025-07-21,Brand Management Assessment,4
2465,digital marketing,marketing,registration,Simple,5,2025-05-31,Digital Marketing Registration,8
2466,digital marketing,marketing,registration,Complex,11,2024-12-12,Digital Marketing Registration,3
2467,digital marketing,marketing,registration,Moderate,9,2024-11-25,Digital Marketing Registration,5
2468,content marketing,marketing,assessment,Simple,8,2025-10-06,Content Marketing Assessment,8
2469,social media,marketing,assessment,Moderate,7,2025-10-07,Social Media Assessment,5
2470,content marketing,marketing,survey,Complex,5,2025-04-14,Content Marketing Survey,9
2477,brand management,marketing,assessment,Moderate,6,2025-06-05,Brand Management Assessment,6
2479,digital marketing,marketing,application,Complex,10,2025-06-02,Digital Marketing Application,12
2482,social media,marketing,survey,Complex,10,2025-07-27,Social Media Survey,10
2493,digital marketing,marketing,assessment,Complex,7,2025-09-15,Digital Marketing Assessment,7
2494,social media,marketing,registration,Complex,8,2025-02-09,Social Media Registration,5
2495,brand management,marketing,assessment,Simple,8,2024-11-22,Brand Management Assessment,8
2500,digital marketing,marketing,registration,Complex,5,2025-02-22,Digital Marketing Registration,11
