record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
730,cybersecurity,it,assessment,Simple,10,2025-08-19,Cybersecurity Assessment,12
731,portfolio management,economics,assessment,Moderate,5,2025-09-29,Portfolio Management Assessment,10
732,content marketing,marketing,survey,Simple,9,2025-08-15,Content Marketing Survey,11
733,digital marketing,marketing,application,Complex,5,2025-01-21,Digital Marketing Application,10
734,digital marketing,marketing,assessment,Complex,6,2024-12-18,Digital Marketing Assessment,11
735,social media,marketing,application,Moderate,12,2025-10-09,Social Media Application,12
736,web development,it,application,Simple,10,2024-11-11,Web Development Application,11
737,content marketing,marketing,application,Simple,9,2025-10-17,Content Marketing Application,6
738,market analysis,economics,application,Complex,6,2025-05-16,Market Analysis Application,7
739,brand management,marketing,survey,Complex,8,2024-12-12,Brand Management Survey,6
740,content marketing,marketing,application,Moderate,13,2024-12-14,Content Marketing Application,5
741,portfolio management,economics,registration,Simple,7,2025-03-21,Portfolio Management Registration,3
742,market analysis,economics,registration,Simple,11,2025-04-09,Market Analysis Registration,11
743,cybersecurity,it,application,Moderate,7,2024-11-16,Cybersecurity Application,10
744,web development,it,application,Complex,5,2024-12-17,Web Development Application,3
745,cloud computing,it,survey,Complex,15,2025-09-26,Cloud Computing Survey,11
746,content marketing,marketing,registration,Complex,13,2025-05-10,Content Marketing Registration,7
747,data science,it,assessment,Moderate,10,2025-09-11,Data Science Assessment,12
748,brand management,marketing,survey,Complex,7,2024-11-06,Brand Management Survey,7
749,portfolio management,economics,application,Simple,10,2025-09-29,Portfolio Management Application,9
750,social media,marketing,registration,Complex,6,2024-12-18,Social Media Registration,10
751,financial modeling,economics,survey,Moderate,13,2024-12-08,Financial Modeling Survey,10
752,brand management,marketing,survey,Moderate,12,2025-02-04,Brand Management Survey,3
753,data science,it,registration,Moderate,15,2025-07-14,Data Science Registration,10
754,cybersecurity,it,assessment,Simple,6,2025-07-12,Cybersecurity Assessment,5
755,web development,it,assessment,Moderate,9,2024-12-22,Web Development Assessment,5
756,cloud computing,it,assessment,Simple,6,2025-01-22,Cloud Computing Assessment,8
757,content marketing,marketing,survey,Simple,14,2025-01-15,Content Marketing Survey,7
758,cybersecurity,it,assessment,Simple,5,2025-06-04,Cybersecurity Assessment,5
759,web development,it,registration,Moderate,9,2024-12-05,Web Development Registration,5
760,digital marketing,marketing,assessment,Simple,11,2025-02-16,Digital Marketing Assessment,8
761,portfolio management,economics,application,Complex,13,2025-07-24,Portfolio Management Application,11
762,cloud computing,it,application,Complex,12,2025-04-22,Cloud Computing Application,11
763,digital marketing,marketing,application,Simple,9,2025-03-23,Digital Marketing Application,4
764,cloud computing,it,survey,Simple,15,2025-10-24,Cloud Computing Survey,7
765,machine learning,it,registration,Complex,6,2025-03-23,Machine Learning Registration,4
766,digital marketing,marketing,assessment,Complex,7,2024-11-22,Digital Marketing Assessment,5
767,social media,marketing,survey,Simple,8,2025-08-25,Social Media Survey,7
768,social media,marketing,assessment,Complex,13,2025-06-30,Social Media Assessment,4
769,brand management,marketing,registration,Moderate,8,2025-02-13,Brand Management Registration,8
770,cybersecurity,it,registration,Moderate,15,2025-08-19,Cybersecurity Registration,3
771,financial modeling,economics,registration,Complex,10,2025-10-22,Financial Modeling Registration,7
772,brand management,marketing,assessment,Complex,14,2025-07-20,Brand Management Assessment,8
773,social media,marketing,survey,Simple,9,2025-08-16,Social Media Survey,7
774,machine learning,it,application,Simple,13,2025-09-02,Machine Learning Application,7
775,market analysis,economics,registration,Complex,14,2025-07-07,Market Analysis Registration,7
776,social media,marketing,registration,Moderate,14,2025-07-04,Social Media Registration,11
777,digital marketing,marketing,application,Moderate,12,2025-01-08,Digital Marketing Application,4
778,machine learning,it,application,Complex,5,2025-01-17,Machine Learning Application,11
779,brand management,marketing,assessment,Complex,9,2025-05-04,Brand Management Assessment,9
780,investment planning,economics,assessment,Simple,12,2025-03-04,Investment Planning Assessment,7
781,market analysis,economics,registration,Simple,8,2025-08-11,Market Analysis Registration,4
782,data science,it,application,Complex,6,2025-09-15,Data Science Application,10
783,digital marketing,marketing,assessment,Moderate,10,2025-10-14,Digital Marketing Assessment,5
784,content marketing,marketing,registration,Moderate,7,2025-10-15,Content Marketing Registration,4
785,content marketing,marketing,assessment,Complex,11,2025-03-11,Content Marketing Assessment,7
786,brand management,marketing,application,Moderate,6,2025-03-10,Brand Management Application,7
787,investment planning,economics,survey,Moderate,14,2025-04-24,Investment Planning Survey,12
788,investment planning,economics,registration,Simple,11,2024-10-29,Investment Planning Registration,5
789,digital marketing,marketing,survey,Moderate,5,2024-12-24,Digital Marketing Survey,9
790,social media,marketing,registration,Complex,13,2025-01-26,Social Media Registration,3
791,machine learning,it,registration,Moderate,7,2025-04-02,Machine Learning Registration,4
792,portfolio management,economics,assessment,Complex,9,2025-07-22,Portfolio Management Assessment,6
793,market analysis,economics,assessment,Simple,8,2025-08-01,Market Analysis Assessment,12
794,digital marketing,marketing,assessment,Complex,10,2025-08-07,Digital Marketing Assessment,12
795,social media,marketing,survey,Simple,15,2025-02-28,Social Media Survey,6
796,machine learning,it,application,Simple,15,2025-08-17,Machine Learning Application,3
797,market analysis,economics,application,Simple,13,2025-06-06,Market Analysis Application,10
798,machine learning,it,survey,Complex,10,2024-12-07,Machine Learning Survey,8
799,content marketing,marketing,application,Moderate,13,2025-06-21,Content Marketing Application,9
800,market analysis,economics,assessment,Complex,8,2025-08-20,Market Analysis Assessment,4
801,content marketing,marketing,application,Moderate,5,2024-11-18,Content Marketing Application,9
802,machine learning,it,assessment,Complex,11,2025-08-28,Machine Learning Assessment,12
803,cloud computing,it,registration,Complex,9,2025-06-05,Cloud Computing Registration,5
804,cybersecurity,it,assessment,Complex,7,2025-01-17,Cybersecurity Assessment,5
805,web development,it,survey,Simple,5,2025-02-12,Web Development Survey,9
806,content marketing,marketing,assessment,Moderate,6,2024-12-18,Content Marketing Assessment,7
807,financial modeling,economics,assessment,Simple,7,2025-08-12,Financial Modeling Assessment,3
808,content marketing,marketing,registration,Moderate,9,2024-12-12,Content Marketing Registration,7
809,web development,it,assessment,Simple,14,2025-05-20,Web Development Assessment,6
810,machine learning,it,assessment,Moderate,14,2025-01-07,Machine Learning Assessment,5
811,cybersecurity,it,application,Complex,6,2025-04-01,Cybersecurity Application,3
812,social media,marketing,application,Simple,7,2025-04-10,Social Media Application,8
813,portfolio management,economics,registration,Moderate,6,2025-05-01,Portfolio Management Registration,10
814,digital marketing,marketing,assessment,Simple,5,2025-08-09,Digital Marketing Assessment,12
815,financial modeling,economics,assessment,Moderate,14,2025-08-08,Financial Modeling Assessment,9
816,digital marketing,marketing,application,Complex,10,2025-01-01,Digital Marketing Application,9
817,brand management,marketing,assessment,Simple,9,2025-02-06,Brand Management Assessment,11
818,cybersecurity,it,survey,Moderate,13,2025-01-13,Cybersecurity Survey,4
819,machine learning,it,survey,Simple,7,2025-06-05,Machine Learning Survey,11
820,web development,it,survey,Complex,11,2025-07-10,Web Development Survey,12
821,social media,marketing,application,Complex,10,2025-03-04,Social Media Application,12
822,financial modeling,economics,application,Complex,6,2025-05-02,Financial Modeling Application,7
823,machine learning,it,assessment,Complex,6,2025-02-26,Machine Learning Assessment,9
824,digital marketing,marketing,assessment,Simple,5,2024-11-18,Digital Marketing Assessment,5
825,web development,it,registration,Complex,5,2025-10-23,Web Development Registration,9
826,cloud computing,it,registration,Simple,10,2025-07-03,Cloud Computing Registration,4
827,cloud computing,it,registration,Moderate,9,2024-11-27,Cloud Computing Registration,7
828,financial modeling,economics,survey,Simple,14,2024-11-14,Financial Modeling Survey,7
829,web development,it,assessment,Simple,12,2025-06-05,Web Development Assessment,3
830,investment planning,economics,survey,Simple,13,2024-10-26,Investment Planning Survey,12
831,digital marketing,marketing,application,Simple,13,2024-12-01,Digital Marketing Application,5
832,cloud computing,it,registration,Moderate,10,2025-06-11,Cloud Computing Registration,8
833,machine learning,it,registration,Complex,10,2025-06-18,Machine Learning Registration,12
834,digital marketing,marketing,registration,Complex,6,2025-10-17,Digital Marketing Registration,3
835,financial modeling,economics,registration,Complex,12,2024-12-22,Financial Modeling Registration,5
836,social media,marketing,survey,Complex,13,2025-01-06,Social Media Survey,7
837,investment planning,economics,registration,Moderate,7,2025-06-11,Investment Planning Registration,7
838,digital marketing,marketing,registration,Complex,8,2025-01-31,Digital Marketing Registration,6
839,financial modeling,economics,assessment,Complex,15,2025-03-01,Financial Modeling Assessment,8
840,data science,it,application,Complex,13,2025-02-16,Data Science Application,12
841,content marketing,marketing,assessment,Moderate,8,2025-09-18,Content Marketing Assessment,8
842,machine learning,it,survey,Complex,15,2025-09-06,Machine Learning Survey,3
843,social media,marketing,application,Complex,7,2025-03-28,Social Media Application,7
844,cybersecurity,it,application,Moderate,5,2024-11-22,Cybersecurity Application,3
845,portfolio management,economics,assessment,Moderate,12,2025-06-07,Portfolio Management Assessment,9
846,cloud computing,it,application,Complex,10,2025-05-07,Cloud Computing Application,11
847,digital marketing,marketing,application,Moderate,13,2025-09-25,Digital Marketing Application,8
848,cloud computing,it,application,Complex,14,2025-03-07,Cloud Computing Application,10
849,investment planning,economics,survey,Moderate,14,2025-01-08,Investment Planning Survey,9
850,web development,it,assessment,Moderate,10,2025-01-21,Web Development Assessment,3
851,digital marketing,marketing,assessment,Complex,6,2025-09-17,Digital Marketing Assessment,9
852,content marketing,marketing,application,Complex,14,2025-04-29,Content Marketing Application,12
853,market analysis,economics,assessment,Complex,6,2025-10-01,Market Analysis Assessment,11
854,data science,it,application,Moderate,10,2025-04-26,Data Science Application,11
855,web development,it,assessment,Moderate,8,2024-12-18,Web Development Assessment,6
856,social media,marketing,assessment,Moderate,7,2025-09-11,Social Media Assessment,8
857,cybersecurity,it,survey,Moderate,10,2025-07-25,Cybersecurity Survey,5
858,investment planning,economics,survey,Complex,15,2025-03-12,Investment Planning Survey,12
859,investment planning,economics,application,Simple,8,2025-08-11,Investment Planning Application,11
860,social media,marketing,application,Complex,6,2025-06-28,Social Media Application,4
861,market analysis,economics,assessment,Moderate,11,2025-09-23,Market Analysis Assessment,8
862,data science,it,survey,Simple,10,2025-06-17,Data Science Survey,9
863,brand management,marketing,application,Complex,13,2025-04-30,Brand Management Application,5
864,data science,it,survey,Simple,5,2025-05-07,Data Science Survey,4
865,market analysis,economics,application,Simple,5,2025-08-08,Market Analysis Application,10
866,financial modeling,economics,application,Moderate,14,2024-12-21,Financial Modeling Application,11
867,social media,marketing,survey,Complex,13,2024-12-30,Social Media Survey,9
868,cloud computing,it,registration,Simple,8,2024-11-18,Cloud Computing Registration,11
869,content marketing,marketing,assessment,Moderate,13,2024-11-10,Content Marketing Assessment,11
870,cloud computing,it,application,Simple,6,2025-08-16,Cloud Computing Application,3
871,cybersecurity,it,survey,Simple,15,2025-08-12,Cybersecurity Survey,6
872,investment planning,economics,survey,Simple,5,2025-10-04,Investment Planning Survey,9
873,social media,marketing,assessment,Complex,7,2025-01-15,Social Media Assessment,8
874,machine learning,it,assessment,Simple,7,2025-01-29,Machine Learning Assessment,12
875,market analysis,economics,application,Moderate,5,2024-11-11,Market Analysis Application,10
876,web development,it,application,Complex,12,2025-08-14,Web Development Application,4
877,cloud computing,it,application,Complex,12,2025-03-06,Cloud Computing Application,4
878,social media,marketing,registration,Simple,5,2025-05-16,Social Media Registration,12
879,investment planning,economics,assessment,Complex,15,2025-01-17,Investment Planning Assessment,4
880,digital marketing,marketing,registration,Simple,6,2025-04-06,Digital Marketing Registration,4
881,brand management,marketing,assessment,Moderate,14,2025-01-02,Brand Management Assessment,7
882,cybersecurity,it,assessment,Moderate,6,2025-02-28,Cybersecurity Assessment,11
883,cloud computing,it,registration,Simple,9,2024-12-16,Cloud Computing Registration,11
884,investment planning,economics,application,Moderate,13,2025-10-19,Investment Planning Application,9
885,web development,it,application,Moderate,7,2025-04-21,Web Development Application,9
886,portfolio management,economics,application,Complex,9,2025-06-07,Portfolio Management Application,7
887,portfolio management,economics,survey,Simple,10,2025-06-27,Portfolio Management Survey,7
888,cloud computing,it,assessment,Moderate,7,2025-03-04,Cloud Computing Assessment,11
889,cybersecurity,it,assessment,Simple,10,2025-01-23,Cybersecurity Assessment,10
890,web development,it,survey,Simple,10,2025-07-17,Web Development Survey,7
891,investment planning,economics,registration,Complex,7,2024-11-21,Investment Planning Registration,5
892,web development,it,registration,Complex,7,2025-07-08,Web Development Registration,9
893,cloud computing,it,registration,Moderate,14,2025-06-04,Cloud Computing Registration,9
894,social media,marketing,assessment,Moderate,13,2024-11-25,Social Media Assessment,6
895,content marketing,marketing,survey,Simple,15,2025-10-04,Content Marketing Survey,8
896,financial modeling,economics,survey,Complex,9,2025-10-20,Financial Modeling Survey,5
897,market analysis,economics,survey,Simple,13,2024-11-28,Market Analysis Survey,9
898,portfolio management,economics,assessment,Simple,9,2025-06-12,Portfolio Management Assessment,7
899,digital marketing,marketing,registration,Simple,14,2025-10-01,Digital Marketing Registration,12
900,content marketing,marketing,assessment,Moderate,6,2025-06-04,Content Marketing Assessment,7
901,financial modeling,economics,registration,Complex,9,2025-04-30,Financial Modeling Registration,4
902,portfolio management,economics,application,Moderate,5,2025-07-16,Portfolio Management Application,11
903,portfolio management,economics,registration,Complex,8,2025-05-17,Portfolio Management Registration,6
904,financial modeling,economics,assessment,Simple,11,2025-08-06,Financial Modeling Assessment,4
905,social media,marketing,application,Complex,13,2025-08-17,Social Media Application,11
906,investment planning,economics,registration,Simple,7,2024-11-05,Investment Planning Registration,9
907,data science,it,registration,Moderate,8,2025-01-26,Data Science Registration,12
908,brand management,marketing,registration,Complex,8,2025-07-04,Brand Management Registration,9
909,data science,it,application,Complex,13,2025-05-14,Data Science Application,11
910,social media,marketing,assessment,Moderate,9,2025-01-03,Social Media Assessment,5
911,portfolio management,economics,survey,Simple,10,2025-07-03,Portfolio Management Survey,8
912,machine learning,it,survey,Simple,7,2025-09-09,Machine Learning Survey,11
913,content marketing,marketing,application,Complex,15,2024-12-09,Content Marketing Application,9
914,portfolio management,economics,survey,Moderate,9,2025-03-02,Portfolio Management Survey,10
915,market analysis,economics,application,Complex,10,2025-04-18,Market Analysis Application,10
916,web development,it,application,Simple,5,2025-08-01,Web Development Application,3
917,cloud computing,it,survey,Simple,8,2025-06-05,Cloud Computing Survey,8
918,portfolio management,economics,assessment,Complex,10,2025-05-05,Portfolio Management Assessment,9
919,brand management,marketing,application,Simple,11,2025-02-07,Brand Management Application,12
920,portfolio management,economics,registration,Complex,8,2024-11-15,Portfolio Management Registration,4
921,brand management,marketing,assessment,Complex,5,2025-03-17,Brand Management Assessment,9
922,brand management,marketing,survey,Complex,11,2025-09-06,Brand Management Survey,11
923,cloud computing,it,assessment,Simple,9,2025-09-06,Cloud Computing Assessment,12
924,social media,marketing,survey,Moderate,15,2025-02-05,Social Media Survey,10
925,cybersecurity,it,registration,Moderate,11,2025-03-03,Cybersecurity Registration,7
926,market analysis,economics,application,Moderate,12,2025-05-13,Market Analysis Application,8
927,brand management,marketing,application,Moderate,6,2025-08-18,Brand Management Application,6
928,financial modeling,economics,survey,Simple,10,2025-09-24,Financial Modeling Survey,9
929,portfolio management,economics,application,Complex,7,2024-10-29,Portfolio Management Application,4
930,data science,it,survey,Moderate,10,2025-06-20,Data Science Survey,9
931,portfolio management,economics,registration,Simple,14,2025-07-04,Portfolio Management Registration,12
932,cloud computing,it,registration,Complex,12,2025-04-01,Cloud Computing Registration,9
933,data science,it,survey,Simple,7,2025-06-20,Data Science Survey,5
934,investment planning,economics,survey,Moderate,5,2025-01-16,Investment Planning Survey,11
935,investment planning,economics,assessment,Simple,13,2025-09-25,Investment Planning Assessment,10
936,portfolio management,economics,application,Simple,7,2024-11-30,Portfolio Management Application,3
937,financial modeling,economics,registration,Complex,5,2025-01-07,Financial Modeling Registration,7
938,portfolio management,economics,assessment,Complex,7,2025-03-27,Portfolio Management Assessment,12
939,cloud computing,it,survey,Complex,11,2025-03-06,Cloud Computing Survey,8
940,web development,it,assessment,Simple,10,2025-10-10,Web Development Assessment,7
941,machine learning,it,application,Complex,6,2024-11-23,Machine Learning Application,6
942,cloud computing,it,application,Simple,13,2025-10-05,Cloud Computing Application,10
943,investment planning,economics,registration,Simple,8,2025-10-09,Investment Planning Registration,6
944,financial modeling,economics,assessment,Moderate,8,2024-11-16,Financial Modeling Assessment,8
945,social media,marketing,assessment,Complex,8,2025-01-15,Social Media Assessment,4
946,social media,marketing,survey,Complex,11,2025-09-21,Social Media Survey,4
947,market analysis,economics,registration,Simple,15,2025-05-23,Market Analysis Registration,5
948,portfolio management,economics,assessment,Complex,12,2025-02-26,Portfolio Management Assessment,10
949,cybersecurity,it,registration,Simple,14,2025-07-15,Cybersecurity Registration,9
950,cloud computing,it,registration,Moderate,11,2024-12-20,Cloud Computing Registration,12
951,financial modeling,economics,assessment,Complex,13,2024-12-22,Financial Modeling Assessment,6
952,web development,it,application,Complex,8,2025-07-14,Web Development Application,10
953,digital marketing,marketing,assessment,Complex,5,2025-03-28,Digital Marketing Assessment,9
954,investment planning,economics,registration,Moderate,14,2025-10-25,Investment Planning Registration,5
955,digital marketing,marketing,survey,Simple,5,2025-07-11,Digital Marketing Survey,5
956,brand management,marketing,assessment,Simple,9,2024-12-25,Brand Management Assessment,10
957,machine learning,it,application,Complex,14,2025-01-28,Machine Learning Application,9
958,digital marketing,marketing,assessment,Simple,7,2025-06-24,Digital Marketing Assessment,10
959,investment planning,economics,assessment,Complex,12,2025-07-30,Investment Planning Assessment,4
960,digital marketing,marketing,registration,Complex,13,2025-05-02,Digital Marketing Registration,4
961,investment planning,economics,assessment,Moderate,12,2025-08-24,Investment Planning Assessment,6
962,cybersecurity,it,assessment,Complex,5,2025-09-12,Cybersecurity Assessment,6
963,portfolio management,economics,application,Moderate,15,2025-09-05,Portfolio Management Application,3
964,content marketing,marketing,assessment,Moderate,15,2025-03-23,Content Marketing Assessment,8
965,investment planning,economics,application,Moderate,10,2024-10-30,Investment Planning Application,11
966,investment planning,economics,application,Simple,15,2025-09-06,Investment Planning Application,9
967,machine learning,it,registration,Moderate,10,2025-07-28,Machine Learning Registration,6
968,web development,it,registration,Complex,12,2025-06-30,Web Development Registration,11
969,brand management,marketing,application,Complex,8,2024-11-21,Brand Management Application,4
970,social media,marketing,registration,Complex,15,2025-02-15,Social Media Registration,3
971,content marketing,marketing,registration,Complex,7,2025-09-26,Content Marketing Registration,9
972,market analysis,economics,survey,Simple,5,2025-09-05,Market Analysis Survey,9
973,content marketing,marketing,assessment,Simple,5,2025-07-14,Content Marketing Assessment,8
974,cybersecurity,it,assessment,Complex,8,2025-06-29,Cybersecurity Assessment,5
975,brand management,marketing,registration,Complex,12,2025-05-29,Brand Management Registration,7
976,content marketing,marketing,registration,Moderate,9,2024-12-19,Content Marketing Registration,10
977,machine learning,it,assessment,Complex,11,2025-04-22,Machine Learning Assessment,12
978,social media,marketing,registration,Simple,7,2025-01-03,Social Media Registration,11
979,machine learning,it,application,Simple,14,2025-04-05,Machine Learning Application,6
980,web development,it,application,Simple,13,2025-09-10,Web Development Application,3
981,investment planning,economics,registration,Complex,6,2025-02-25,Investment Planning Registration,7
982,digital marketing,marketing,survey,Complex,7,2025-04-25,Digital Marketing Survey,4
983,data science,it,registration,Complex,12,2025-01-03,Data Science Registration,10
984,financial modeling,economics,application,Complex,11,2025-07-20,Financial Modeling Application,6
985,financial modeling,economics,application,Simple,14,2025-01-09,Financial Modeling Application,8
986,social media,marketing,registration,Simple,6,2024-12-06,Social Media Registration,9
987,web development,it,assessment,Simple,13,2025-06-30,Web Development Assessment,11
988,social media,marketing,survey,Simple,6,2025-03-10,Social Media Survey,4
989,market analysis,economics,assessment,Complex,15,2025-09-22,Market Analysis Assessment,11
990,cloud computing,it,assessment,Moderate,6,2025-03-22,Cloud Computing Assessment,10
991,financial modeling,economics,survey,Moderate,14,2025-02-13,Financial Modeling Survey,6
992,social media,marketing,registration,Moderate,8,2025-03-06,Social Media Registration,10
993,market analysis,economics,assessment,Moderate,10,2025-08-26,Market Analysis Assessment,7
994,machine learning,it,assessment,Moderate,10,2025-06-15,Machine Learning Assessment,7
995,content marketing,marketing,survey,Complex,15,2025-07-11,Content Marketing Survey,11
996,portfolio management,economics,registration,Moderate,12,2025-02-16,Portfolio Management Registration,12
997,investment planning,economics,application,Complex,14,2025-04-10,Investment Planning Application,9
998,financial modeling,economics,application,Simple,15,2025-05-15,Financial Modeling Application,9
999,brand management,marketing,survey,Simple,8,2025-03-19,Brand Management Survey,5
1000,content marketing,marketing,registration,Simple,13,2025-10-25,Content Marketing Registration,7
